timestamp,hour,month,temperature_c,wind_speed_ms,wind_direction_deg,irradiance_w_m2,cloud_fraction,pressure_hpa,load_kw,solar_kw,wind_kw,hour_sin,hour_cos,month_sin,month_cos
2020-01-01 12:00:00,12,1,7.803683172487752,4.56285538356386,225.8880866312002,10.374065359477123,0.9803921568627451,1006.2665269607843,214.2583084031088,1.1074195564310338,6.107304328977104,1.2246467991473532e-16,-1.0,0.0,1.0
2020-01-01 13:00:00,13,1,7.349968584846067,3.7422790150139846,206.1182141205086,0.0,1.0,1005.4275220588236,206.90425262241104,0.0,2.283979128933423,-0.2588190451025208,-0.9659258262890683,0.0,1.0
2020-01-01 14:00:00,14,1,7.38722558115046,6.377747182862139,232.93513776289356,0.41042265795207034,0.996078431372549,1004.3197794117648,209.02762268005546,0.0,20.865773087087675,-0.4999999999999997,-0.8660254037844388,0.0,1.0
2020-01-01 15:00:00,15,1,6.973142197552875,4.242041270933388,240.00043122594556,0.1823790849673181,1.0,1003.1789093137254,211.82202015245556,0.0,4.430647726442701,-0.7071067811865471,-0.7071067811865479,0.0,1.0
2020-01-01 16:00:00,16,1,6.939564603917745,8.333980625448747,244.2360385036023,0.0,1.0,1002.6095735294117,207.89851222485183,0.0,49.536825254339846,-0.8660254037844385,-0.5000000000000004,0.0,1.0
2020-01-01 17:00:00,17,1,6.209083706724925,9.878941298590277,242.81416045333643,0.0,0.996078431372549,1002.8016299019608,207.45777124713936,0.0,84.35848435065024,-0.9659258262890683,-0.25881904510252063,0.0,1.0
2020-01-01 18:00:00,18,1,7.328472062653191,9.17745262378571,247.04921053488755,0.0,0.996078431372549,1002.8172720588236,201.17982131873165,0.0,66.88500901275626,-1.0,-1.8369701987210297e-16,0.0,1.0
2020-01-01 19:00:00,19,1,7.0001049565333915,7.874606053971265,242.8229430939943,0.0,0.996078431372549,1003.0158455882353,193.79342868055363,0.0,41.417266592682225,-0.9659258262890684,0.2588190451025203,0.0,1.0
2020-01-01 20:00:00,20,1,6.495611632104044,5.586788506166754,228.69917128682138,0.0,0.996078431372549,1003.3425735294118,193.348625841743,0.0,13.2601726113441,-0.8660254037844386,0.5000000000000001,0.0,1.0
2020-01-01 21:00:00,21,1,6.354668650907627,4.104155724831656,199.06351187264218,0.0,0.996078431372549,1003.1518382352941,174.21779089655186,0.0,3.7919130241627137,-0.7071067811865477,0.7071067811865474,0.0,1.0
2020-01-01 22:00:00,22,1,6.670165297564381,3.664320002112757,153.8991593027816,0.0,1.0,1003.1215686274509,168.53742715386724,0.0,1.995915492730006,-0.5000000000000004,0.8660254037844384,0.0,1.0
2020-01-01 23:00:00,23,1,6.95514831542971,3.2853340877987005,189.13976096594888,0.0,0.996078431372549,1000.9156004901961,157.53573350519267,0.0,0.7581016881846069,-0.25881904510252157,0.9659258262890681,0.0,1.0
2020-01-02 00:00:00,0,1,6.047379198261353,2.217850057548825,169.429438722046,1.4680770034639934e-14,1.0,999.5635784313725,156.8805718337353,0.0,0.0,0.0,1.0,0.0,1.0
2020-01-02 01:00:00,1,1,5.5130518296185755,3.742877483287571,156.69160972658327,1.4680584271833197e-14,0.996078431372549,998.6419558823529,159.36343345964363,0.0,2.2857788714054816,0.25881904510252074,0.9659258262890683,0.0,1.0
2020-01-02 02:00:00,2,1,6.109652530445771,4.018009491086773,168.0033237526814,1.4680770034639927e-14,0.996078431372549,996.9325024509803,154.6001215159044,0.0,3.390120902403425,0.49999999999999994,0.8660254037844387,0.0,1.0
2020-01-02 03:00:00,3,1,6.769749301087643,4.399789726857424,175.0571523543009,1.46805842718332e-14,0.996078431372549,995.2138088235293,160.47944048595457,0.0,5.1865248967746265,0.7071067811865476,0.7071067811865476,0.0,1.0
2020-01-02 04:00:00,4,1,7.058759981043238,3.4404341261559988,180.70702982014777,1.468095579744667e-14,1.0,993.4626936274509,158.33707059608102,0.0,1.2201129869547913,0.8660254037844386,0.5000000000000001,0.0,1.0
2020-01-02 05:00:00,5,1,7.435244930491763,2.790063638787936,186.3534031628905,1.468058499746915e-14,0.996078431372549,991.953,163.3863971931257,0.0,0.0,0.9659258262890683,0.25881904510252074,0.0,1.0
2020-01-02 06:00:00,6,1,4.135146915211408,3.5453691927716138,151.05223411459693,0.0,1.0,991.5399044117647,183.58657141419116,0.0,1.5750299450264407,1.0,6.123233995736766e-17,0.0,1.0
2020-01-02 07:00:00,7,1,4.656062586167309,3.769380836495582,169.41070205028007,0.0,0.996078431372549,990.8823137254902,200.1021118385409,0.0,2.37535265314847,0.9659258262890683,-0.25881904510252063,0.0,1.0
2020-01-02 08:00:00,8,1,5.188818479051804,3.9917325582113303,166.58832427604563,0.0,0.996078431372549,991.2352696078431,202.35295078962642,0.0,3.2689818360283813,0.8660254037844387,-0.4999999999999998,0.0,1.0
2020-01-02 09:00:00,9,1,6.0278641046262464,3.3848777287886205,163.7516278278813,7.217429193899798,0.996078431372549,991.1800343137255,201.78371838783005,0.7758637973306296,1.0489811509048288,0.7071067811865476,-0.7071067811865475,0.0,1.0
